"The group's theatrics are influenced by Kiss, David Bowie and Alice Cooper, but a member said they are more influenced by Pink Floyd.",1
"Kristofer Steen moved to Orange County, California and attended film school there.",0
"As with Ham's playing on the 1971-recorded Try Some, Buy Some, however, any contribution they might have made to Don't Let Me Wait Too Long went uncredited on the official release.",0
"Nothing is known of him prior to his arrival in Paris in or before 1554, at which time he met, and became acquainted with the music of, such diverse figures as Jean Maillard, Jacques Arcadelt, and Sandrin.  ",0
Girls Aloud's collaborations with Brian Higgins and his songwriting and production team,0
"Christian's solos are frequently described as horn-like, and  in that sense he was more influenced by horn players such as Lester Young and Herschel Evans than by early acoustic guitarists like Eddie Lang and the jazz- and",1
"He wrote seven operas, and considered one of them, The Passenger (Passazhirka) (written in 1967-68, premiered in 2006), to be his most important work.",0
" The same year, she also produced several tracks on Devo's 2010 reunion album Something for Everybody. ",0
The Liebeslieder Waltzes suit current day audiences because of the brevity of the movements along with the novelty of the work within Brahms' outpourings.,0
"Later, his musical style and politics were greatly influenced by punk rock bands like the Clash, the Sex Pistols, and Devo, and artists such as Bruce Springsteen and Bob Dylan.",1
Jackson's portrayal the film was likened to Meryl Streep as Miranda Priestly in The Devil Wears Prada.,0
"Some of these albums included Richard Davis on bass and Alan Dawson on drums, a trio combination described by critic Gary Giddins as the most commanding rhythm section of the '60s, excepting the Hancock-Carter-Williams trio in Miles Davis's band, although it existed only for recordings.",0
"The Stooges, MC5, The Thirteenth Floor Elevators, Roky Erikson, The Red Krayola, Glenn Campbell (of The Misunderstood), The Velvet Underground, Lou Reed, Suicide, Bo Diddley, The Rolling Stones, The Troggs, The Yardbirds, and The Sonics.",1
"Later, her idea was adopted by other artists such as Madonna and Peter Gabriel.",0
"And then we wanted to have a bit of a prog thing thrown in as well, because I was really into bands like Genesis and Jethro Tull.",1
The early Fall Out Boy work and Sum 41 have also been cited as influences.,1
"Here I Stand was noted as more ballad-heavy by critics, where the title track's usage of jazz notably drew comparisons to Stevie Wonder.",0
"Rolling Stone includes #1 Record, Radio City and Third/Sister Lovers in The 500 Greatest Albums of All Time and September Gurls and Thirteen in The 500 Greatest Songs of All Time.",0
The Velvet Underground and Jonathan Richman have been identified as key influences.,1
"stated influences include The Beatles, Parliament-Funkadelic, the Butthole Surfers, Pink Floyd, the Dead Kennedys, Laurie Anderson, The Allman Brothers Band, James Brown, Devo, and Earth, Wind and Fire.",1
"Of the British conductors, Boult recorded the work five times, Sir John Barbirolli and Sir Andrew Davis have each made two recordings, while the London Philharmonic has played on seven recordings. ",0
"In the past she mentioned Burzum as an influence, but later said that she considers Burzum's political views as too extreme.",1
"This opportunity to see Marvin, Welch and Bennett, joined on keyboards by Cliff Hall and on bass by Mark Griffiths, was successful enough that they extended the tour to continental Europe in 2005.",0
"Among her earlier students: Serge Lifar in revolutionary Kiev; Anton Dolin, Lydia Sokolova, Frederick Ashton, Alicia Markova, Irina Baronova, David Lichine in interwar Europe; Lucia Chase in New York.",0
"On April 15, 2008, Trapt announced they would be touring as part of Mötley Crüe's Crüe Fest along with Buckcherry, Papa Roach and Sixx:A.M..",0
"Townshend's roommate at Ealing Art College, Tom Wright, had a large record collection, and Townshend listened to and became influenced by R&B and rock & roll artists like Howlin' Wolf, John Lee Hooker, Bo Diddley, Booker T. & the MGs, Little Walter, and Chuck Berry.",1
"The record's heavy use of drum machine was influenced by the sounds of Ministry and Big Black; Patrick's other influences during Filter's early career included Pantera, Skinny Puppy, Butthole Surfers, Helmet, Soundgarden and Deftones, as well as the drop D tuning.",1
I was so excited by what I saw that I spent hours listening to Jolson and Eddie Cantor on the radio.,0
"Thus, he broke with his editor in 1886 because of his opposition to his editor's anti-Semitic stances, and his rupture with Richard Wagner, expressed in The Case of Wagner and Nietzsche contra Wagner, both of which he wrote in 1888, had much to do with Wagner's endorsement of pan-Germanism and anti-Semitism—and also of his rallying to Christianity.",0
"The band's name was changed to Cherry Five by the label, and according to Claudio Simonetti for no apparent reason, as the members themselves had intended to continue as Oliver.",0
"The lineup was then finalized with Jin, Suga, J-Hope, RM, Jimin, V, and Jungkook in 2012.",0
"Jazz Is the Teacher (1993) (with Thomas Fehlmann and Moritz von Oswald, as M500 & 3MB) ",0
"The Los Angeles Times similarly wrote in 2004 that Incubus always stood out from the rest of the mid-'90s alt-metal crowd, its positive lyrical approach and musical versatility far richer than the overworked wallowing in misery of such acts as Korn and later arrival Staind.",0
"McCartney has also supported campaigns headed by the Humane Society of the United States, Humane Society International, World Animal Protection, and the David Shepherd Wildlife Foundation.",0
"When he left, Fleetwood Mac lost a certain lyricism that they wouldn't get back until Stevie Nicks.",0
"The album spawned four charting singles, Born to Lose, Careless Love, I Can't Stop Loving You and You Don't Know Me, the latter two of which went number one on the Adult Contemporary chart.",0
Cameron also played percussion on Geddy Lee's album My Favourite Headache.,0
"M.I.A.'s music features styles such as electro, reggae, rhythm and blues, alternative rock, hip hop, grime, rap ballads and Asian folk and references to her musical influences such as Missy Elliott, Tamil film music, Lou Reed, the Pixies, Timbaland, the Beastie Boys and London Posse.",1
"They have cited influences including Rage Against the Machine, Metallica, Slayer, Iron Maiden, the Offspring, Faith",1
"When asked what ten bands inspired Earth Crisis over the years in a 2016 interview, Scott Crouse named DYS, Judge, Corrosion of Conformity, Agnostic Front, Slayer, Sepultura, Metallica, Conviction, Zero Tolerance and Iron Maiden.",1
 Kelly was heavily influenced by Marvin Gaye's R&B Lothario image.,1
"In a 2005 interview, Ghostface Killah explained We was in the car one day, driving around with the DAT machine with a microphone",0
"The tour marked a turning point in his fortunes, and when he returned to the United States he was a featured act with many prominent folk artists, such as Pete Seeger, and Sonny Terry and Brownie McGhee.",0
"Lil Jon was specifically influenced by 2 Live Crew, 8Ball & MJG, Three 6 Mafia, OutKast, Geto Boys, UGK, N.W.A, Dr. Dre, and Sir Mix-A-Lot.",1
Gossard was asked to join Green River in order to allow Arm to concentrate exclusively on singing.,0
"Despite this, A&M once again dropped Squeeze from their roster in late 1996.Following the release of Ridiculous, Don Snow (now known as Jonn Savannah) returned to Squeeze yet again as their touring keyboard player, but by 1997, the Squeeze line-up had officially dwindled down to just Difford and Tilbrook.",0
Both Freeman and Melchiondo have stated several times that one of the band's biggest influences was Prince.,1
"Peters, along with MacDonald, Dave Sharp and Nigel Twist (then called Nigel Buckle), formed a band called Seventeen in 1978.",0
"According to Tom, he met Neil after overhearing him discussing Sufjan Stevens at a club.",0
"They drew inspiration from musicians such as The Eagles, The Police, The Carpenters, Simon and Garfunkel and Fleetwood Mac, which Sharon said in an interview with CNN is the reason our songs are very, very melodic and [harmonious].",1
"Deftones' influences include Afrika Bambaataa, The Cure, Depeche Mode, and Duran Duran.",1
"Tina Turner credits Tharpe, along with Mahalia Jackson, as an early musical influence.",1
"With local wrestling booker Dan Curtis, other wrestlers such as Mad Man Pondo, 2 Tuff Tony, Corporal Robinson, King Kong Bundy, and Abdullah the Butcher were also booked on the show to wrestle in the same death match style as shown in ICP Strangle-Mania.",0
"After assaulting Jarrett from behind on the June 24 edition of Impact!, TNA president Dixie Carter suspended in storyline Sting for 30 days.",0
"Mendes has cited John Mayer, Ed Sheeran, Justin Timberlake, and Bruno Mars as his main musical influences.  ",1
"The Melvins themselves were an important early musical influence on Cobain, with their heavy, grungey sound mimicked by Nirvana on many songs from Bleach. ",1
"Dave Miller – guitars (2002–2005) Heath Saraceno – guitars, backing vocals (2005–2009) (also of Midtown) Jason Black – bass guitar (2008–2012) (also of Hot Water Music) ",0
"Lil Jon has also found influence in rock music, having worked with Rick Rubin and Korn.",0
"One night he delivered some hits composed by his friend, George M. Cohan, another kid who was getting known on Broadway with his own songs.",0
"However, Godsmack has attempted to distance themselves from the Alice in Chains comparison with Erna stating in an interview with Matt Ashare, I've just never really heard that in our music.",0
"have stated that they are influenced from a wide variety of artists such as AFI, Aiden,",1
"AllMusic additionally credits bands such as Weezer and the Get Up Kids as influences, among others.",1
"Also, Miryo and JeA collaborated for the single Love Is... which was released in May 2010. ",0
"By 1986's Government Issue Stabb was moving in a more melodic direction influenced by the gothic rock of The Damned, and by 1988's Crash the group was at its most musically diverse.",1
She now cites Björk as a major influence and her favourite musician.,1
"On July 7, 2010, the band opened A.Live Rock Festival in Barletta with Extrema and Skid Row as headliners.",0
"In March 2019, Usher posted a photo of himself in the studio next to a whiteboard with the words “Confessions 2” and a blurred out tracklisting.",0
"In July 2012, Reading Ed Ruscha opened at the Kunsthaus Bregenz in Austria. ",0
"Duane and Gregg Allman grew infatuated with rhythm and blues in their teens, collecting records by James Brown, B.B. King, Sonny Boy Williamson, and Howlin' Wolf.",1
" Gossard's rhythm guitar style is known for its sense of beat and groove, while McCready's lead guitar style, influenced by artists such as Jimi Hendrix, has been described as feel-oriented and rootsy.Pearl",1
"In March 2018, it was announced a stage musical adaptation of Bedknobs and Broomsticks was in the works with a book by Brian Hill, additional musical and lyrics by Neil Bartram (in addition to The Sherman Brothers songs), and was to be directed and choreographed by Rachel Rockwell.",0
"Thomas convinced the Jugganauts to move to Atlanta, Georgia, where they began recording with producers such as Rodney Jerkins and Akon.",0
"However, musicologist Robert Palmer points out that Johnson was fascinated with and probably obsessed by supernatural imagery.  ",0
"Stabbing Westward has been compared often to Nine Inch Nails, but according to Alan Escher of AllMusic, the band owe more to the British synth poppers Depeche Mode than anyone.",0
"Cox was later replaced by singer Trey Graham, who had previously toured with Kelly Clarkson.",0
Perez learned to play the French horn in middle school and joined his school's concert band with his mother's support.  ,0
"The members of Weezer have listed influence including them Kiss (with direct references in the song In the Garage), Nirvana, the Pixies, the Cars (whose member Ric Ocasek produced several Weezer records), Pavement, Oasis, the Smashing Pumpkins, Green Day and Wax.",1
"During the American Idiot and 21st Century Breakdown era of Green Day, the band was influenced by The Who, U2, Motown albums, and musicals such as Grease.",1
"MxPx's influences include Descendents, NOFX, Bad Religion, Rancid, Social Distortion, All, the Clash, the Dead Milkmen, The Who, Sex Pistols, Black Flag, and the Ramones.",1
"The band changed their name to the current Arabrot, and released their self-titled sixth album in August 2013 to 8/10′s in NME, Rock Sound, Metal Hammer & Terrorizer.",0
"Who Sell Out, he began to work narrative and characters into songs, which he fully developed by Tommy, including spiritual themes influenced by Baba.",0
"TV on the Radio has said that their eclectic music is due to their liking of very diverse bands, including Bad Brains, Earth, Wind & Fire, Nancy Sinatra, Serge Gainsbourg, Brian Eno, and the Pixies.",1
"has also revealed her appreciation of new wave music, saying that My Superman is an interpolation of a Siouxsie and the Banshees' song, Red Light.",1
"In a 2015 interview, he cited The Electrifying Mojo, Prince, Kraftwerk, Juan Atkins, and Jeff Mills as the major influences on his music.",1
"Your Old Droog has been extensively compared to fellow New York rapper Nas, to the point of theories being developed that his debut EP was actually recorded by Nas under an alter ego.  ",0
"(both recorded by Bob Dylan), and the topical Sales Tax (1934).Sam Chatmon made more recordings in the 1960s, and Walter Vinson contributed three selections (under the name of  the Mississippi Sheiks) to Riverside's 1961 series Chicago: The Living Legends.",0
"Of, the band pays tribute to many of their diverse influences, including Sepultura, Metallica, Blind Melon, Mötley Crüe, Queen, King Crimson, Soundgarden, Faith",1
"Her work has been compared to that of The Cox Family, Bill Monroe, and Del McCoury, and has in turn been credited with influencing various Newgrass artists including Nickel Creek, for which she acted as record producer on two of their albums.",1
"Feeling that his performance left much to be desired, Peart decided to produce and play on two Buddy Rich tribute albums titled Burning for Buddy: A Tribute to the Music of Buddy Rich in 1994 and 1997 in order to regain his aplomb. ",0
"This opportunity lead to the band changing members, adding Joe Copcutt on bass and Pat Lundy on drums (both formerly of 12 Ton Method), and their name, switching from Halide, to Rise to Remain.",0
"In 1996, Theo Lengyel retired as Bungle's original sax player and keyboardist due to creative differences.",0
"Both tracks feature the guitar of Robert Lockwood, Jr., who during these years was also adding rhythm backing and fills to Little Walter's records.",0
"The band has cited artists and bands such as Pantera, Guns N' Roses, Marilyn Manson, Slayer, and Slipknot as their influences.",1
"Wert's style at mid-career began to change away from the Rore manner towards one more closely aligned with the Venetians, such as Andrea Gabrieli.",0
"It was Triple J Album of the week in Australia upon release  and features artists Lido (musician), Bipolar Sunshine, Cautious Clay and includes hits Waterfall and Sunset Lover.",0
"She began beat boxing for the hip-hop group Ladies Fresh and was an original member of the Flavor Unit, which, at that time, was a crew of MCs grouped around producer DJ King Gemini, who made a demo recording of Queen Latifah's rap Princess of the Posse.",0
modern commentators have argued against exaggerating Chopin's primacy as a nationalist or patriotic composer.,0
"The band's influences include Descendents, Jawbreaker, All, Fugazi, Avail, the Ramones, and The Replacements.",1
"Dee Dee Ramone was quoted as saying All the other singers [in New York] were copying David Johansen (of the New York Dolls), who was copying Mick Jagger...",0
Liam Payne of One Direction and actor Tahj Mowry have cited 8701 as an influence in their singing careers.,0
Some of his distinguished musical colleagues in Brussels in the early 17th century included Peter Phillips and John Bull.  ,0
RCA Victor issued a highlights recording of Naughty Marietta using studio singers and Al Goodman's orchestra.  ,0
"Feist and Wilco performed You and I on Late Show with David Letterman on July 14, 2009.",0
Short Circuit (2013) (with Kristoff Krane and Carnage the Executioner) For Amiri Baraka (2014) (with Big Cats) Climate Change (2017) Frequency (2018) (with Big Cats),0
Garvey has also said there'd be no Elbow without Radiohead.,1
"In July, Incubus were once again on the Ozzfest bill, until the late summer. ",0
"Doug Morris of Universal Music Group picked it and proposed the album to be rerecorded, but Owsley insisted that it simply needed to be remixed by either Tom Lord-Alge, Bob Clearmountain or Andy Wallace.",0
"In an interview, guitarist Brian Leppke added Cro-Mags, Entombed, Crowbar and Pantera as well to the list of influences.",1
when performed live it was usually introduced as this song is dedicated to Martin Rev and Alan Vega – Suicide.,0
Musical style and influences Critic Jim DeRogatis describes Vedder's vocals as a Jim Morrison-like vocal growl.,1
Prince does so many things well,0
"In New York, Bhupen Hazarika befriended Paul Robeson, a prominent civil rights activist, who influenced him in his song Bistirno parore which is based on the imagery and theme of Robeson's Ol' Man River.",0
"Some of these include Smash Hits, The Essential Jimi Hendrix, The Singles Album, Kiss the Sky, Cornerstones: 1967–1970, The Ultimate Experience, Experience Hendrix: The Best of Jimi Hendrix, Voodoo Child:",0
Leon Botstein claims the music of Franz Liszt and Richard Wagner also left their imprints on Tchaikovsky's orchestral style.,1
"Spacemen 3 performed an instrumental song live with a pronounced Bo Diddley style rhythm, dubbed Bo Diddley Jam.  ",1
"The duo had decided to sign as Carpenters, without the definite article, which was influenced by names such as Buffalo Springfield or Jefferson Airplane, which they considered hip.",0
2016's Crazy Eyes marked a sharper return to the industrial sound with Patrick's rediscovery of his appreciation for industrial acts such as Skinny Puppy and Ministry; he has referred to the sound on the record as new industrial.,1
"As a band, they have before claimed to be heavily influenced by Pavement, Modest Mouse, Guided By Voices, Blur, The Beautiful South, Xiu Xiu, Broken Social Scene, Built To Spill, Yo La Tengo, Sonic Youth, Pulp, Belle & Sebastian, The Magnetic Fields, Joy Division and The Smiths, amongst others.",1
"They were often compared unfavourably by critics during the Fish era with the Peter Gabriel era of Genesis, although the band had many other influences.",1
"The band cites its influences as Bad Religion, Rich Kids on LSD, D.I., SNFU,  Operation Ivy, The Dickies, Descendents, Circle Jerks, Dead Milkmen, Ramones, Sex Pistols, Adrenalin O.D., Minor Threat, The Germs, Suicidal Tendencies, Black Flag, Dead Kennedys, The Adolescents, The Misfits, and Subhumans.",1
"Only Their Hairdresser Knows for Sure Article for Matter on Hüsker Dü, published September 1983. ",0
"Other Prince songs covered in concert by Ween include 1999, Housequake, and Purple Rain.",0
"Mariah Carey, Stevie Wonder, Lionel Richie, Jennifer Hudson, and Shaheen Jafargholi performed at the event.",0
"Members of Avenged Sevenfold cite In Flames, Metallica, Iron Maiden, Megadeth, Slayer, Elton John, Leonard Cohen, At the Gates, Helloween, Dream Theater, Pennywise, NOFX, Pantera, Def Leppard, Guns N'",1
Some of them - such as Carlos Santana and Frank Zappa - were arguably at least as significant as the Grateful Dead.,0
"Pearl Jam also played a benefit concert to raise money for Hurricane Katrina relief on October 5, 2005, at the House of Blues in Chicago, Illinois.",0
"According to Sub Pop, the band had a hunky lead singer and fused Led Zeppelin and the Butthole Surfers.",0
"In 2009, Yankovic was a special guest on an episode of G4's Web Soup where he came as Mark Gormley at first.",0
Usher is also another influence who comes across as a more contemporary figure for Brown.,1
"Technology magazine Wired was consistently positive towards the series, calling it both wonderfully strange and delightfully deranged, writing [f]illed with self-deprecating music videos, toon interludes and ludicrous villains, The Aquabats!",0
AllMusic described them as one of the first thrash acts to emerge from the Bay Area in Metallica's wake during the '80s.,0
"Hella Personal Film Festival (Mello Music Group, 2016) (with Paul White) ",0
"Brian McTernan was chosen as producer because he had previously worked with Mark and Newton on their side project Biology's album, and the members opted for this release to have a less refined feel than the last albums.",0
"In Phish: The Biography, Parke Puterbaugh observed The bottom line is while it's impossible to imagine Phish without the Grateful Dead as forebears, many other musicians figured as influences upon them.",1
" Taking Back Sunday's influences include the Beatles, Tom Petty and the Heartbreakers, Dag Nasty, The Get Up Kids, The Promise Ring, Bad Brains, Quicksand, AC/DC, Iron Maiden, Celtic Frost, Sunny Day Real Estate, Kreator, Nirvana, and Radiohead.",1
"Soon thereafter, he performed his debut show at Centennial Hall in Fair Park on December 10, 2011, with All Time Low and The Maine as part of the Unsilent Night Music Festival.",0
"Even after becoming a full-time member of Pearl Jam upon drummer Jack Irons' departure for health reasons, Cameron's cymbal setup did not change radically from his Soundgarden days.",0
"Official website  David Bowie at the Encyclopædia Britannica David Bowie – Sound and Vision BBC Documentary (YouTube), 2003, 1:26 h, David Bowie on IMDb David Bowie at the TCM Movie Database ",0
"Also, during N.EX.T's hiatus, he played in the rock band 2Cell; and performed on albums for all three bands.",0
The band's music is a blend of styles from rockabilly to Beatles-influenced pop to Thelonious Monk-inspired jazz.,1
Seether have also been influenced by Deftones and Nine Inch Nails.,1
"Bob Marley and associated Jamaican reggae acts The Wailers, and Peter Tosh feature prominently in Sublime's songs, as do other Jamaican reggae and dancehall acts such as Born Jamericans, Toots & the Maytals, The Melodians, Wayne Smith, Tenor Saw, Frankie Paul, The Wailing Souls, Barrington Levy, Half Pint and Yellowman.  ",0
"On April 20, 2011, the band announced the death of Gerard Smith on their homepage: We are very sad to announce the death of our beloved friend and bandmate, Gerard Smith, following a courageous fight against lung cancer.",0
"After touring with the band on their co-headlining gig with Throwdown and their European dates with Liar, he joined the group full-time, replacing former bassist David Lock.",0
On 31 March 2017 Lott collaborated with British DJ Anton Powers on their single Baby.,0
"Though Theresa Helburn, codirector of the Theatre Guild, suggested Shirley Temple as Laurey and Groucho Marx as Ali Hakim, Rodgers and Hammerstein, with director Rouben Mamoulian's support, insisted that performers more dramatically appropriate for the roles be cast.  ",0
"In numerous press conferences concerning the book Elvis, What Happened?, both Red West and Sonny West stated they wrote the book, in part, in order to make Elvis realize that his dependence on prescription medications was (literally) killing him.",0
"Cobain even invited his favorite musicians to perform with him: ex-Germs guitarist Pat Smear joined the band in 1993, and the Meat Puppets appeared onstage during Nirvana's 1993 MTV Unplugged appearance to perform three songs from their second album, Meat Puppets II. ",1
"In This Moment cite Pantera, Black Sabbath, Metallica, Slayer, Sepultura, Iron Maiden, Judas Priest, Whitesnake, Ratt, Mötley Crüe, Deftones, Nirvana, Dead Can Dance, and M83 as their influences.",1
"Bergman cited Earl Hines, Bud Powell, and Lennie Tristano as formative influences, although his own style was based on free improvisation rather than song form.",1
Ma Rainey's rendition of See See Rider is an example of a song based on traditional old folk 12-bar blues that was composed for commercial recording.,0
"Schubert's last sonatas mark a distinct change of compositional style from his earlier piano sonatas, with several important differences.",0
"Styles' debut album was influenced by the music he grew up listening to, such as Pink Floyd, The Rolling Stones, The Beatles and Fleetwood Mac, as well as the songwriting of Harry Nilsson.",1
"Black Sabbath also had a huge impact on the band's sound, especially on the guitar riffs and tunings.",1
During 2010 Matt Bond offered his piano skills to Bullet for My Valentine for their B-side on their new album Fever.,0
"Miss May I, Northlane, Fit for a King and ERRA, for 39 shows in Canada and the United States, sponsored by Rockstar Energy.",0
"Evile's sound is primarily influenced by classic thrash metal, citing bands such as Overkill, Metallica, Megadeth, Slayer, Exodus, Testament, Annihilator, Nevermore, Pantera, and Sepultura, though they are also influenced by death metal bands like Obituary.",1
"Yankovic was considering a complete polka medley with only U2 songs, but was denied the rights by the band.",0
"The Orb have often been described as The Pink Floyd of the Nineties, but Paterson has stated that their music is more influenced by experimental electronic music than progressive rock of the 1970s.",1
"Eighteen Visions / The Mistake / Enewetak), guitarist Scott Danough, bass guitarist Chad Tafolla and drummer",0
"For example, Betts was into country music and the guitar work of Chuck Berry, while Trucks was largely into groups such as the Rolling Stones and the Grateful Dead.",1
"And then I've grown up listening to Siouxsie and the Banshees, and The Cure.",1
"McCready has cited Ace Frehley, BB King, Ronnie Montrose, Alex Lifeson, Muddy Waters, Michael Schenker, Jimi Hendrix, Pete Townshend, David Gilmour, George Harrison, Joe Perry, Stevie Ray Vaughan, Eddie Van Halen, Joe Satriani, Jeff Beck, Brian May, Angus Young, Ritchie Blackmore, Chuck Berry, Eric Clapton, Jimmy Page, Eddie Hazel, UFO, and Randy Rhoads among his influences.",1
Some of his biggest influences and favorite songwriters are local musicians David Dondero and Simon Joyner.,1
"the project's Facebook page, Campbell cites Bright Eyes, The Mountain Goats, The New Amsterdams, Lucero, The Weakerthans, and Kind of Like Spitting as influences.",1
"They are audibly influenced by Iron Maiden, have collaborated on projects like Christian Death's Born Again Anti-Christian album (on the track Peek-a-Boo) and have even dabbled outside of metal music with dance remixes – such as Twisting Further Nails, Pervert's Church and Forgive Me Father",1
"According to critic Simon Reynolds, Walker took Keith Levene's guitar sound from PiL to another, almost inhuman and extreme level.",0
"The band worked with Stuart Stuart (The Veronicas), Dave Nicholas (INXS, Sting), Trey Bruce (Faith Hill) and Randy Staub (Nickelback, Metallica) on song writing or recordings.",0
"The plodding tempos and distorted, detuned guitar work is reminiscent of such post-punk outfits as Joy Division.",1
"Erna's singing style has been stated as the snarl of James Hetfield, and composed of dark harmony that sounds a lot like Alice in Chains.",1
" Cole drew comparisons to Nas following the release of Friday Night Lights, stating that Nas served as the primary inspiration behind the creation of the mixtape.",1
